projection_x,projection_y,pair_index,image_identifier,class_index,class_name,condition
-78.57504,-6.1447387,0,test_00003,0,airplane,clean
69.666725,5.726836,1,test_00029,7,monkey,clean
-47.581944,19.926727,2,test_00035,2,car,clean
-73.123405,3.0256102,3,test_00042,0,airplane,clean
-44.155552,24.638132,4,test_00049,2,car,clean
-71.05995,7.1006784,5,test_00081,0,airplane,clean
43.510353,-32.932278,6,test_00095,1,bird,clean
21.630554,31.05124,7,test_00097,5,dog,clean
36.93745,-29.59385,8,test_00116,1,bird,clean
-36.49502,-6.9524302,9,test_00131,9,truck,clean
-39.84931,-35.089504,10,test_00151,8,ship,clean
16.622107,-33.54958,11,test_00171,4,deer,clean
50.464977,18.88762,12,test_00176,3,cat,clean
-38.896404,11.866148,13,test_00191,9,truck,clean
-43.69501,-36.030144,14,test_00194,8,ship,clean
55.247288,-34.704727,15,test_00198,1,bird,clean
-36.04839,1.2875565,16,test_00239,9,truck,clean
43.351093,-20.119806,17,test_00261,1,bird,clean
66.64326,7.0803056,18,test_00269,7,monkey,clean
-28.294846,-4.4084716,19,test_00276,9,truck,clean
-43.59056,-0.022899672,20,test_00303,9,truck,clean
37.638866,-21.215422,21,test_00304,1,bird,clean
-41.725597,31.637394,22,test_00317,2,car,clean
20.884357,40.78236,23,test_00319,5,dog,clean
63.253494,8.970586,24,test_00323,7,monkey,clean
38.519257,34.127827,25,test_00365,3,cat,clean
64.1842,2.6652327,26,test_00370,7,monkey,clean
42.619823,39.833042,27,test_00372,3,cat,clean
24.30335,31.932991,28,test_00378,5,dog,clean
36.97517,8.568331,29,test_00391,3,cat,clean
-39.528248,32.36166,30,test_00409,2,car,clean
-37.01811,4.114381,31,test_00419,9,truck,clean
8.036973,-0.23730722,32,test_00449,6,horse,clean
-41.076225,36.582867,33,test_00470,2,car,clean
-45.54488,27.592306,34,test_00483,2,car,clean
-84.90228,13.125756,35,test_00484,0,airplane,clean
16.630281,-40.435684,36,test_00506,4,deer,clean
-0.9546622,-5.458231,37,test_00545,6,horse,clean
