projection_x,projection_y,pair_index,image_identifier,class_index,class_name,condition
-78.929565,0.77846324,0,test_00003,0,airplane,clean
68.75361,3.6038744,1,test_00029,7,monkey,clean
-41.43766,20.042562,2,test_00035,2,car,clean
-70.68029,8.090304,3,test_00042,0,airplane,clean
-41.17301,27.873808,4,test_00049,2,car,clean
-67.657715,11.782013,5,test_00081,0,airplane,clean
43.563908,-33.716274,6,test_00095,1,bird,clean
25.695206,27.303982,7,test_00097,5,dog,clean
32.714695,-24.068638,8,test_00116,1,bird,clean
-35.376976,-5.8414645,9,test_00131,9,truck,clean
-44.148705,-30.300417,10,test_00151,8,ship,clean
13.51551,-34.508766,11,test_00171,4,deer,clean
52.847458,18.324537,12,test_00176,3,cat,clean
-36.657887,12.741475,13,test_00191,9,truck,clean
-48.196762,-31.688272,14,test_00194,8,ship,clean
51.375946,-32.561546,15,test_00198,1,bird,clean
-35.45306,1.6173244,16,test_00239,9,truck,clean
36.984196,-20.268963,17,test_00261,1,bird,clean
67.31682,1.1890625,18,test_00269,7,monkey,clean
-28.55034,-4.278734,19,test_00276,9,truck,clean
-42.745872,-0.3965562,20,test_00303,9,truck,clean
38.932625,-16.037922,21,test_00304,1,bird,clean
-36.021175,31.53803,22,test_00317,2,car,clean
23.850685,36.12069,23,test_00319,5,dog,clean
65.4142,6.0052395,24,test_00323,7,monkey,clean
40.821693,31.656227,25,test_00365,3,cat,clean
62.805496,-0.30778933,26,test_00370,7,monkey,clean
47.57465,35.539608,27,test_00372,3,cat,clean
27.43569,31.950651,28,test_00378,5,dog,clean
40.042385,14.090938,29,test_00391,3,cat,clean
-34.368694,33.07303,30,test_00409,2,car,clean
-36.275673,4.372636,31,test_00419,9,truck,clean
13.404691,-1.3040956,32,test_00449,6,horse,clean
-34.856194,36.62717,33,test_00470,2,car,clean
-39.654522,30.345959,34,test_00483,2,car,clean
-80.93263,17.957651,35,test_00484,0,airplane,clean
12.7615795,-41.6941,36,test_00506,4,deer,clean
2.7669117,-7.646554,37,test_00545,6,horse,clean
-74.270226,13.723531,38,test_00562,0,airplane,clean
31.299618,38.760647,39,test_00568,5,dog,clean
-33.55464,4.6868896,40,test_00603,9,truck,clean
50.344177,17.289612,41,test_00632,3,cat,clean
22.112474,24.235449,42,test_00645,5,dog,clean
-54.458687,-39.403584,43,test_00667,8,ship,clean
50.892635,11.153252,44,test_00672,3,cat,clean
43.50748,31.41297,45,test_00677,3,cat,clean
29.62838,31.11635,46,test_00685,5,dog,clean
18.021988,-34.939484,47,test_00691,4,deer,clean
-58.298763,-26.353594,48,test_00706,8,ship,clean
-43.91776,10.974663,49,test_00714,2,car,clean
-42.218163,-28.951454,50,test_00716,8,ship,clean
39.021004,35.980656,51,test_00738,3,cat,clean
-48.42145,-29.174088,52,test_00739,8,ship,clean
13.120091,-5.7719984,53,test_00766,4,deer,clean
42.83133,29.764246,54,test_00791,3,cat,clean
-27.65648,-7.1176414,55,test_00805,9,truck,clean
39.664505,-23.726841,56,test_00825,1,bird,clean
-38.172283,-0.28253546,57,test_00852,9,truck,clean
3.5129304,-27.643167,58,test_00855,4,deer,clean
3.8045597,-23.750925,59,test_00873,6,horse,clean
7.9812226,-0.37110654,60,test_00890,6,horse,clean
12.66578,2.087316,61,test_00920,6,horse,clean
1.8913468,5.0516257,62,test_00929,6,horse,clean
-43.92603,-32.604485,63,test_00962,8,ship,clean
-4.429401,6.2331195,64,test_00964,6,horse,clean
6.1593757,4.409751,65,test_00977,6,horse,clean
40.2014,25.87842,66,test_00979,3,cat,clean
-34.44036,26.890781,67,test_00981,2,car,clean
-34.542267,8.342403,68,test_01022,9,truck,clean
59.285786,-9.248759,69,test_01032,7,monkey,clean
62.968212,9.766132,70,test_01048,7,monkey,clean
39.475777,-25.15259,71,test_01090,1,bird,clean
28.506924,29.035028,72,test_01095,5,dog,clean
37.661396,-27.080936,73,test_01109,1,bird,clean
2.0540733,-33.85789,74,test_01111,4,deer,clean
45.186302,-21.695587,75,test_01115,1,bird,clean
16.370903,-31.437185,76,test_01124,4,deer,clean
-60.065266,-34.47482,77,test_01129,8,ship,clean
-73.35332,9.718058,78,test_01175,0,airplane,clean
-31.21607,34.51901,79,test_01202,2,car,clean
56.19564,19.14166,80,test_01204,3,cat,clean
5.755031,-29.113914,81,test_01211,4,deer,clean
57.263084,1.4533701,82,test_01220,7,monkey,clean
56.705692,-14.158522,83,test_01230,1,bird,clean
-43.096172,-26.241922,84,test_01247,8,ship,clean
45.031185,12.374193,85,test_01263,3,cat,clean
14.076658,-30.587708,86,test_01266,4,deer,clean
49.82804,3.8102064,87,test_01287,7,monkey,clean
