projection_x,projection_y,pair_index,image_identifier,class_index,class_name,condition
-84.25473,9.689394,0,test_00003,0,airplane,clean
66.76473,8.235382,1,test_00029,7,monkey,clean
-43.765408,20.96951,2,test_00035,2,car,clean
-78.16929,19.00995,3,test_00042,0,airplane,clean
-39.65781,24.976248,4,test_00049,2,car,clean
-74.73865,21.4827,5,test_00081,0,airplane,clean
48.802372,-29.85449,6,test_00095,1,bird,clean
26.08916,24.733122,7,test_00097,5,dog,clean
41.514805,-20.583805,8,test_00116,1,bird,clean
-35.747337,-8.94871,9,test_00131,9,truck,clean
-49.819267,-29.521381,10,test_00151,8,ship,clean
15.002665,-30.64354,11,test_00171,4,deer,clean
39.59369,-3.7456017,12,test_00176,3,cat,clean
-35.623302,11.2778845,13,test_00191,9,truck,clean
-54.714146,-28.57574,14,test_00194,8,ship,clean
57.88936,-28.039083,15,test_00198,1,bird,clean
-35.13254,0.09095063,16,test_00239,9,truck,clean
42.79432,-16.062592,17,test_00261,1,bird,clean
64.01284,9.829959,18,test_00269,7,monkey,clean
-25.637888,-3.6052444,19,test_00276,9,truck,clean
-41.355194,-2.2260373,20,test_00303,9,truck,clean
37.688004,-20.26715,21,test_00304,1,bird,clean
-33.38912,31.907219,22,test_00317,2,car,clean
26.945034,33.894676,23,test_00319,5,dog,clean
60.573616,11.021202,24,test_00323,7,monkey,clean
40.493416,29.013706,25,test_00365,3,cat,clean
64.96812,4.822173,26,test_00370,7,monkey,clean
46.169106,24.039,27,test_00372,3,cat,clean
28.155018,28.08416,28,test_00378,5,dog,clean
31.31773,2.0877514,29,test_00391,3,cat,clean
-35.527897,32.34323,30,test_00409,2,car,clean
-33.89188,2.9241488,31,test_00419,9,truck,clean
6.4928575,-1.2969738,32,test_00449,6,horse,clean
-35.93569,36.477486,33,test_00470,2,car,clean
-40.82199,28.267202,34,test_00483,2,car,clean
-63.24287,7.47224,35,test_00484,0,airplane,clean
17.05448,-37.090206,36,test_00506,4,deer,clean
-4.2090187,-6.43313,37,test_00545,6,horse,clean
-71.40509,13.975333,38,test_00562,0,airplane,clean
32.3513,35.558712,39,test_00568,5,dog,clean
-38.165432,-13.142866,40,test_00603,9,truck,clean
39.10267,-1.2695332,41,test_00632,3,cat,clean
18.930733,22.425913,42,test_00645,5,dog,clean
-59.98143,-34.680355,43,test_00667,8,ship,clean
41.143703,4.1274066,44,test_00672,3,cat,clean
43.595863,31.558441,45,test_00677,3,cat,clean
30.670223,28.017391,46,test_00685,5,dog,clean
20.803087,-33.357555,47,test_00691,4,deer,clean
-61.703438,-22.485357,48,test_00706,8,ship,clean
