projection_x,projection_y,pair_index,image_identifier,class_index,class_name,condition
21.082224,-27.871796,0,test_00003,0,airplane,clean
-68.03806,-9.094327,1,test_00029,7,monkey,clean
47.376892,22.506466,2,test_00035,2,car,clean
4.550319,-36.66411,3,test_00042,0,airplane,clean
49.76654,23.560213,4,test_00049,2,car,clean
24.048674,-41.902893,5,test_00081,0,airplane,clean
-28.771456,-34.69344,6,test_00095,1,bird,clean
-33.921185,24.485695,7,test_00097,5,dog,clean
-19.81919,-33.297855,8,test_00116,1,bird,clean
54.728703,3.1125975,9,test_00131,9,truck,clean
57.996597,-28.625692,10,test_00151,8,ship,clean
-13.927658,-1.4376442,11,test_00171,4,deer,clean
-42.297775,2.3039742,12,test_00176,3,cat,clean
55.30382,11.930247,13,test_00191,9,truck,clean
54.47817,-25.011501,14,test_00194,8,ship,clean
-39.167168,-27.316296,15,test_00198,1,bird,clean
55.24044,0.25778583,16,test_00239,9,truck,clean
-12.595809,-33.18383,17,test_00261,1,bird,clean
-59.59284,-13.327983,18,test_00269,7,monkey,clean
51.926437,2.0309412,19,test_00276,9,truck,clean
63.25655,10.692498,20,test_00303,9,truck,clean
-37.656845,-33.224594,21,test_00304,1,bird,clean
40.451126,25.879738,22,test_00317,2,car,clean
-19.369242,35.283558,23,test_00319,5,dog,clean
-65.86848,-6.7305465,24,test_00323,7,monkey,clean
-35.43728,13.456988,25,test_00365,3,cat,clean
-61.582363,-6.7786007,26,test_00370,7,monkey,clean
-46.798195,9.466475,27,test_00372,3,cat,clean
-37.15357,25.537277,28,test_00378,5,dog,clean
-38.824566,4.8556643,29,test_00391,3,cat,clean
51.25238,32.484802,30,test_00409,2,car,clean
54.611786,6.028329,31,test_00419,9,truck,clean
0.7782611,27.457159,32,test_00449,6,horse,clean
55.510303,39.95379,33,test_00470,2,car,clean
38.435703,22.134733,34,test_00483,2,car,clean
35.049786,-21.078178,35,test_00484,0,airplane,clean
-26.581835,1.2672359,36,test_00506,4,deer,clean
15.532459,17.667442,37,test_00545,6,horse,clean
13.577822,-28.702936,38,test_00562,0,airplane,clean
-39.100033,25.707218,39,test_00568,5,dog,clean
64.44981,-1.9016721,40,test_00603,9,truck,clean
