projection_x,projection_y,pair_index,image_identifier,class_index,class_name,condition
-76.225266,-2.5838768,0,test_00003,0,airplane,clean
70.415794,5.964977,1,test_00029,7,monkey,clean
-45.005726,18.428038,2,test_00035,2,car,clean
-69.20488,4.8229213,3,test_00042,0,airplane,clean
-43.36188,24.40896,4,test_00049,2,car,clean
-66.44578,8.220643,5,test_00081,0,airplane,clean
48.96009,-31.854622,6,test_00095,1,bird,clean
22.607862,29.995146,7,test_00097,5,dog,clean
39.497627,-35.67056,8,test_00116,1,bird,clean
-32.41191,-6.419009,9,test_00131,9,truck,clean
-41.041485,-34.29845,10,test_00151,8,ship,clean
16.03199,-35.25216,11,test_00171,4,deer,clean
49.681297,18.070684,12,test_00176,3,cat,clean
-36.183037,10.26817,13,test_00191,9,truck,clean
-46.72506,-34.252792,14,test_00194,8,ship,clean
52.168324,-23.33255,15,test_00198,1,bird,clean
-34.7756,1.5189317,16,test_00239,9,truck,clean
37.249886,-23.787418,17,test_00261,1,bird,clean
67.1184,7.03174,18,test_00269,7,monkey,clean
-26.289215,-5.5774584,19,test_00276,9,truck,clean
-42.38571,-2.2579324,20,test_00303,9,truck,clean
32.955452,-28.72595,21,test_00304,1,bird,clean
-39.624367,30.483608,22,test_00317,2,car,clean
26.008595,40.572903,23,test_00319,5,dog,clean
65.43175,9.719781,24,test_00323,7,monkey,clean
40.686638,33.072006,25,test_00365,3,cat,clean
62.27285,2.380858,26,test_00370,7,monkey,clean
47.254528,28.750727,27,test_00372,3,cat,clean
25.360023,30.692896,28,test_00378,5,dog,clean
38.25808,9.99853,29,test_00391,3,cat,clean
-37.587914,31.388062,30,test_00409,2,car,clean
-32.818096,3.6698067,31,test_00419,9,truck,clean
8.095252,-0.8634193,32,test_00449,6,horse,clean
-37.497055,33.971966,33,test_00470,2,car,clean
-42.44353,27.236998,34,test_00483,2,car,clean
-81.330536,16.391796,35,test_00484,0,airplane,clean
15.032456,-42.42507,36,test_00506,4,deer,clean
0.040182345,-7.420056,37,test_00545,6,horse,clean
-74.75072,12.999205,38,test_00562,0,airplane,clean
23.89802,37.555996,39,test_00568,5,dog,clean
-35.891525,5.001685,40,test_00603,9,truck,clean
47.57845,16.956682,41,test_00632,3,cat,clean
17.950228,24.031635,42,test_00645,5,dog,clean
-51.046455,-40.618607,43,test_00667,8,ship,clean
44.930073,11.522923,44,test_00672,3,cat,clean
41.6126,36.213852,45,test_00677,3,cat,clean
27.656713,31.156216,46,test_00685,5,dog,clean
19.671898,-35.826023,47,test_00691,4,deer,clean
-55.72721,-30.368587,48,test_00706,8,ship,clean
-43.09598,8.536822,49,test_00714,2,car,clean
-39.9682,-32.290016,50,test_00716,8,ship,clean
39.48615,37.812344,51,test_00738,3,cat,clean
-44.634216,-32.4631,52,test_00739,8,ship,clean
6.4846754,-4.365424,53,test_00766,4,deer,clean
42.800568,35.117416,54,test_00791,3,cat,clean
-28.813402,-12.963014,55,test_00805,9,truck,clean
40.118526,-27.6562,56,test_00825,1,bird,clean
-38.191166,-0.46233934,57,test_00852,9,truck,clean
4.7424626,-28.018297,58,test_00855,4,deer,clean
6.375979,-24.62784,59,test_00873,6,horse,clean
5.627395,-1.0043197,60,test_00890,6,horse,clean
11.523357,2.4086616,61,test_00920,6,horse,clean
