projection_x,projection_y,pair_index,image_identifier,class_index,class_name,condition
-44.16118,42.015186,0,test_00003,0,airplane,clean
58.922604,17.433117,1,test_00029,7,monkey,clean
-44.151302,-26.930878,2,test_00035,2,car,clean
-55.728558,39.680473,3,test_00042,0,airplane,clean
-40.524017,-29.310377,4,test_00049,2,car,clean
-55.367584,26.595913,5,test_00081,0,airplane,clean
25.189978,26.638365,6,test_00095,1,bird,clean
4.9558043,3.0306776,7,test_00097,5,dog,clean
18.150192,28.607384,8,test_00116,1,bird,clean
-36.880077,-0.7378157,9,test_00131,9,truck,clean
-12.314142,43.09768,10,test_00151,8,ship,clean
30.06947,-34.518143,11,test_00171,4,deer,clean
30.605377,3.0171673,12,test_00176,3,cat,clean
-39.563473,-6.5166273,13,test_00191,9,truck,clean
-14.384336,39.600887,14,test_00194,8,ship,clean
25.165361,20.146492,15,test_00198,1,bird,clean
-39.528236,1.464471,16,test_00239,9,truck,clean
18.499935,41.210045,17,test_00261,1,bird,clean
56.6005,16.466478,18,test_00269,7,monkey,clean
-42.38057,-5.341792,19,test_00276,9,truck,clean
-45.920216,-3.0846877,20,test_00303,9,truck,clean
34.463703,19.712301,21,test_00304,1,bird,clean
-35.026978,-28.560528,22,test_00317,2,car,clean
9.705337,-12.180203,23,test_00319,5,dog,clean
52.170303,14.248424,24,test_00323,7,monkey,clean
22.62113,-3.1646209,25,test_00365,3,cat,clean
55.59983,15.607441,26,test_00370,7,monkey,clean
20.01834,-7.7310147,27,test_00372,3,cat,clean
6.3840494,2.3695936,28,test_00378,5,dog,clean
30.457106,-9.282854,29,test_00391,3,cat,clean
-34.43818,-24.462513,30,test_00409,2,car,clean
-42.739185,6.0119395,31,test_00419,9,truck,clean
2.3818219,-49.7874,32,test_00449,6,horse,clean
-29.922228,-23.888697,33,test_00470,2,car,clean
-35.059677,-20.962763,34,test_00483,2,car,clean
-27.652609,33.060844,35,test_00484,0,airplane,clean
33.167057,-30.184607,36,test_00506,4,deer,clean
-11.375976,-47.210007,37,test_00545,6,horse,clean
-45.29719,34.89687,38,test_00562,0,airplane,clean
7.8681026,3.2730644,39,test_00568,5,dog,clean
-46.965588,5.501907,40,test_00603,9,truck,clean
31.189224,-0.6588145,41,test_00632,3,cat,clean
3.295197,-24.829868,42,test_00645,5,dog,clean
-19.307247,40.39205,43,test_00667,8,ship,clean
37.325264,-3.551503,44,test_00672,3,cat,clean
24.408844,-2.7211914,45,test_00677,3,cat,clean
0.3852456,-26.744125,46,test_00685,5,dog,clean
28.816822,-28.702553,47,test_00691,4,deer,clean
-13.664182,30.2266,48,test_00706,8,ship,clean
-27.643929,-18.517902,49,test_00714,2,car,clean
-11.0678215,44.343296,50,test_00716,8,ship,clean
16.33019,-5.7224,51,test_00738,3,cat,clean
-11.662134,40.17022,52,test_00739,8,ship,clean
-0.32375842,-39.020973,53,test_00766,4,deer,clean
25.981867,-2.189786,54,test_00791,3,cat,clean
-29.874136,4.453437,55,test_00805,9,truck,clean
17.398079,37.44295,56,test_00825,1,bird,clean
-44.01444,2.2503612,57,test_00852,9,truck,clean
36.189434,-38.74558,58,test_00855,4,deer,clean
2.650806,-44.708553,59,test_00873,6,horse,clean
8.07875,-47.747456,60,test_00890,6,horse,clean
9.246835,-41.40642,61,test_00920,6,horse,clean
2.8519547,-40.2245,62,test_00929,6,horse,clean
-16.812462,40.44507,63,test_00962,8,ship,clean
-8.870102,-39.37029,64,test_00964,6,horse,clean
4.5621667,-49.099503,65,test_00977,6,horse,clean
21.882687,2.1570573,66,test_00979,3,cat,clean
-36.64265,-31.61362,67,test_00981,2,car,clean
-28.65538,-10.662836,68,test_01022,9,truck,clean
51.73033,31.32075,69,test_01032,7,monkey,clean
58.63147,13.441224,70,test_01048,7,monkey,clean
16.173347,35.701366,71,test_01090,1,bird,clean
-1.8145175,-25.721333,72,test_01095,5,dog,clean
12.036795,34.623222,73,test_01109,1,bird,clean
18.683895,-40.112923,74,test_01111,4,deer,clean
41.348038,-22.148947,75,test_01115,1,bird,clean
28.775766,-31.265123,76,test_01124,4,deer,clean
-11.323875,35.049843,77,test_01129,8,ship,clean
-53.591904,38.847164,78,test_01175,0,airplane,clean
-30.586182,-28.599962,79,test_01202,2,car,clean
34.330997,0.3394308,80,test_01204,3,cat,clean
23.828033,-38.80792,81,test_01211,4,deer,clean
42.16842,23.442713,82,test_01220,7,monkey,clean
35.336983,36.20936,83,test_01230,1,bird,clean
-9.482556,45.25646,84,test_01247,8,ship,clean
30.758957,-15.935541,85,test_01263,3,cat,clean
31.31977,-32.48473,86,test_01266,4,deer,clean
42.170643,22.225246,87,test_01287,7,monkey,clean
46.848824,20.896261,88,test_01296,7,monkey,clean
20.854275,-1.7372956,89,test_01370,3,cat,clean
-50.32777,36.76154,90,test_01389,0,airplane,clean
28.982046,-2.2805154,91,test_01401,3,cat,clean
-40.344368,-18.011425,92,test_01403,2,car,clean
-48.417927,0.6855744,93,test_01411,9,truck,clean
33.730953,-48.379154,94,test_01429,4,deer,clean
-36.78021,3.481294,95,test_01430,9,truck,clean
15.719993,3.1336884,96,test_01431,3,cat,clean
27.54496,31.461924,97,test_01436,1,bird,clean
53.865593,13.094667,98,test_01440,7,monkey,clean
-35.161854,11.643038,99,test_01468,9,truck,clean
42.02131,14.479815,100,test_01473,7,monkey,clean
-44.52122,-0.24699852,101,test_01515,9,truck,clean
-50.045868,-21.506609,102,test_01520,2,car,clean
35.091995,-13.235716,103,test_01531,3,cat,clean
-12.872183,-44.140945,104,test_01534,6,horse,clean
10.983565,-27.316872,105,test_01552,5,dog,clean
-48.62582,41.90413,106,test_01553,0,airplane,clean
38.583332,1.48366,107,test_01563,3,cat,clean
20.444859,16.707996,108,test_01568,1,bird,clean
59.609707,23.051573,109,test_01579,7,monkey,clean
-43.15743,-24.205608,110,test_01586,2,car,clean
-30.490046,35.212463,111,test_01596,0,airplane,clean
3.7266557,-29.89361,112,test_01626,5,dog,clean
-21.151857,46.82975,113,test_01640,8,ship,clean
6.9522567,-16.708548,114,test_01644,5,dog,clean
-52.53929,41.179173,115,test_01648,0,airplane,clean
-33.778282,-6.1654363,116,test_01654,9,truck,clean
-13.826469,-47.589783,117,test_01667,6,horse,clean
44.058094,18.320133,118,test_01703,7,monkey,clean
59.182774,24.065598,119,test_01711,7,monkey,clean
56.989044,6.7862334,120,test_01771,7,monkey,clean
-14.863241,34.00468,121,test_01783,8,ship,clean
-42.65438,-30.340849,122,test_01814,2,car,clean
-8.147154,41.489773,123,test_01833,8,ship,clean
-45.555084,-6.5000286,124,test_01836,9,truck,clean
-38.0674,-29.473413,125,test_01839,2,car,clean
23.055065,23.84003,126,test_01852,1,bird,clean
11.513532,17.721764,127,test_01871,1,bird,clean
12.764276,-26.92324,128,test_01877,5,dog,clean
49.168324,30.249086,129,test_01884,7,monkey,clean
54.38718,15.493172,130,test_01927,7,monkey,clean
-21.831806,29.58115,131,test_01954,8,ship,clean
50.38507,6.191031,132,test_01956,7,monkey,clean
9.442488,-33.402935,133,test_01960,4,deer,clean
-55.522293,32.75065,134,test_01977,0,airplane,clean
13.290391,17.907173,135,test_01986,1,bird,clean
22.825819,27.74044,136,test_01993,1,bird,clean
0.7054061,-42.498154,137,test_02003,6,horse,clean
-49.8825,-3.8002205,138,test_02011,9,truck,clean
-46.49102,25.899181,139,test_02024,0,airplane,clean
38.95662,-9.540439,140,test_02028,3,cat,clean
-45.882572,0.68215996,141,test_02062,9,truck,clean
28.231483,21.42454,142,test_02070,1,bird,clean
-49.399487,-31.824062,143,test_02082,2,car,clean
25.693346,15.373071,144,test_02095,1,bird,clean
-18.101229,30.516315,145,test_02109,8,ship,clean
-34.49565,10.42093,146,test_02114,9,truck,clean
26.434664,3.953623,147,test_02116,1,bird,clean
29.853024,27.292387,148,test_02157,1,bird,clean
-40.627605,-2.2504187,149,test_02167,9,truck,clean
19.296421,30.922312,150,test_02178,1,bird,clean
-22.84988,39.75378,151,test_02191,8,ship,clean
-20.970623,33.136223,152,test_02230,8,ship,clean
-34.7002,30.760113,153,test_02242,0,airplane,clean
12.4456415,-29.541246,154,test_02265,5,dog,clean
6.291826,3.989372,155,test_02268,5,dog,clean
40.388363,-1.1863706,156,test_02291,3,cat,clean
11.872863,-22.758432,157,test_02334,5,dog,clean
-17.009874,42.519012,158,test_02340,8,ship,clean
-17.060368,45.909565,159,test_02342,8,ship,clean
-44.230793,-2.8557694,160,test_02351,9,truck,clean
20.30136,-26.821856,161,test_02391,5,dog,clean
-37.64285,-22.235144,162,test_02392,2,car,clean
25.699245,-48.807175,163,test_02399,4,deer,clean
-33.892406,2.723307,164,test_02414,9,truck,clean
13.47781,-20.717426,165,test_02427,5,dog,clean
6.7994223,-23.182955,166,test_02458,5,dog,clean
54.664597,17.635286,167,test_02501,7,monkey,clean
-32.123318,-24.188711,168,test_02502,2,car,clean
32.09891,-1.9863241,169,test_02536,3,cat,clean
29.088358,1.1351315,170,test_02539,3,cat,clean
-6.6544166,-51.98317,171,test_02610,6,horse,clean
0.79106337,-22.230347,172,test_02623,5,dog,clean
-40.506306,4.818192,173,test_02655,9,truck,clean
43.10914,20.362144,174,test_02668,7,monkey,clean
-12.28922,-34.39747,175,test_02676,6,horse,clean
19.917439,26.57089,176,test_02687,1,bird,clean
25.9994,23.368675,177,test_02690,1,bird,clean
32.34608,-35.36082,178,test_02704,4,deer,clean
-14.133273,41.43404,179,test_02745,8,ship,clean
48.959763,14.2070265,180,test_02746,7,monkey,clean
-31.450256,29.218464,181,test_02750,0,airplane,clean
32.090572,-7.0323405,182,test_02754,3,cat,clean
21.407513,-32.054924,183,test_02757,4,deer,clean
5.018438,0.4970946,184,test_02766,5,dog,clean
20.84216,-18.758612,185,test_02807,5,dog,clean
-17.609558,27.806376,186,test_02844,8,ship,clean
44.362553,20.049479,187,test_02854,7,monkey,clean
24.133987,-7.954371,188,test_02861,3,cat,clean
-49.18433,45.795475,189,test_02888,0,airplane,clean
28.637634,-36.510193,190,test_02898,4,deer,clean
-3.8720827,-18.988445,191,test_02950,5,dog,clean
2.9814963,-51.950306,192,test_02958,6,horse,clean
-14.892257,37.24628,193,test_03015,8,ship,clean
-47.16117,-31.01552,194,test_03024,2,car,clean
-58.831974,41.279484,195,test_03025,0,airplane,clean
22.406881,-35.401196,196,test_03034,4,deer,clean
-41.826305,-27.935488,197,test_03067,2,car,clean
33.53341,-33.13996,198,test_03078,4,deer,clean
27.40403,32.7241,199,test_03079,1,bird,clean
-32.415627,33.96477,200,test_03083,0,airplane,clean
33.561325,-44.312183,201,test_03122,4,deer,clean
44.60756,21.354885,202,test_03153,7,monkey,clean
-16.159058,38.642227,203,test_03157,8,ship,clean
-40.704395,-26.373737,204,test_03163,2,car,clean
18.165424,-34.093147,205,test_03179,4,deer,clean
-11.336469,-48.745018,206,test_03191,6,horse,clean
38.285877,-17.188612,207,test_03276,3,cat,clean
26.714218,-37.82016,208,test_03287,4,deer,clean
43.935104,22.371883,209,test_03288,7,monkey,clean
-7.553137,-42.982887,210,test_03292,6,horse,clean
-35.761562,-8.485519,211,test_03318,9,truck,clean
-59.282806,32.474144,212,test_03347,0,airplane,clean
-8.583987,-15.651667,213,test_03353,5,dog,clean
