projection_x,projection_y,pair_index,image_identifier,class_index,class_name,condition
-44.653866,39.916874,0,test_00003,0,airplane,clean
57.0401,19.49782,1,test_00029,7,monkey,clean
-44.791946,-30.019213,2,test_00035,2,car,clean
-56.73688,38.950047,3,test_00042,0,airplane,clean
-40.55534,-31.208992,4,test_00049,2,car,clean
-56.56078,24.639309,5,test_00081,0,airplane,clean
22.392893,26.077837,6,test_00095,1,bird,clean
10.85402,-5.431338,7,test_00097,5,dog,clean
14.615505,28.78892,8,test_00116,1,bird,clean
-36.229923,-4.7084756,9,test_00131,9,truck,clean
-18.80771,42.570847,10,test_00151,8,ship,clean
29.928255,-34.33992,11,test_00171,4,deer,clean
33.299934,0.1389524,12,test_00176,3,cat,clean
-37.80044,-8.688824,13,test_00191,9,truck,clean
-17.892874,38.078396,14,test_00194,8,ship,clean
21.453745,20.193663,15,test_00198,1,bird,clean
-39.448097,1.8248746,16,test_00239,9,truck,clean
16.084417,41.72074,17,test_00261,1,bird,clean
52.69815,16.15811,18,test_00269,7,monkey,clean
-40.35796,-6.40357,19,test_00276,9,truck,clean
-44.747322,-0.76967824,20,test_00303,9,truck,clean
33.86196,21.1384,21,test_00304,1,bird,clean
-36.27989,-28.807825,22,test_00317,2,car,clean
1.3371321,-7.3351936,23,test_00319,5,dog,clean
50.103733,15.031139,24,test_00323,7,monkey,clean
26.832928,-4.8733044,25,test_00365,3,cat,clean
53.45408,17.718042,26,test_00370,7,monkey,clean
24.216112,-10.058701,27,test_00372,3,cat,clean
12.405091,-5.3409805,28,test_00378,5,dog,clean
35.323757,-9.571531,29,test_00391,3,cat,clean
-35.48117,-25.972961,30,test_00409,2,car,clean
-37.387592,-0.737012,31,test_00419,9,truck,clean
0.722515,-50.493965,32,test_00449,6,horse,clean
-30.799278,-24.749123,33,test_00470,2,car,clean
-37.14912,-23.22401,34,test_00483,2,car,clean
-29.069233,30.76447,35,test_00484,0,airplane,clean
30.809664,-30.940058,36,test_00506,4,deer,clean
-11.853296,-46.642105,37,test_00545,6,horse,clean
-46.267788,33.58096,38,test_00562,0,airplane,clean
13.439095,-4.057746,39,test_00568,5,dog,clean
-43.245026,4.579592,40,test_00603,9,truck,clean
35.41883,-1.5688273,41,test_00632,3,cat,clean
4.6566253,-25.58751,42,test_00645,5,dog,clean
-13.327607,35.91056,43,test_00667,8,ship,clean
43.058464,-5.2774367,44,test_00672,3,cat,clean
28.638287,-4.710483,45,test_00677,3,cat,clean
1.5649548,-23.931456,46,test_00685,5,dog,clean
37.046444,-39.3052,47,test_00691,4,deer,clean
-17.029228,28.15933,48,test_00706,8,ship,clean
-29.128098,-18.97557,49,test_00714,2,car,clean
-18.33726,44.520084,50,test_00716,8,ship,clean
21.863749,2.85211,51,test_00738,3,cat,clean
-15.31214,41.388527,52,test_00739,8,ship,clean
5.350609,-37.523876,53,test_00766,4,deer,clean
30.180367,-3.9060626,54,test_00791,3,cat,clean
-32.17447,4.178228,55,test_00805,9,truck,clean
14.881464,37.881435,56,test_00825,1,bird,clean
-47.943157,-0.29487535,57,test_00852,9,truck,clean
33.41627,-38.065598,58,test_00855,4,deer,clean
10.854314,-50.423634,59,test_00873,6,horse,clean
7.6555843,-48.88667,60,test_00890,6,horse,clean
