projection_x,projection_y,pair_index,image_identifier,class_index,class_name,condition
22.328127,-22.499077,0,test_00003,0,airplane,clean
-68.184,-1.6235183,1,test_00029,7,monkey,clean
51.638184,20.91388,2,test_00035,2,car,clean
12.271991,-49.12794,3,test_00042,0,airplane,clean
48.743828,23.15115,4,test_00049,2,car,clean
23.802671,-38.99275,5,test_00081,0,airplane,clean
-35.152843,-32.404697,6,test_00095,1,bird,clean
-30.135334,27.614044,7,test_00097,5,dog,clean
-26.004011,-33.63223,8,test_00116,1,bird,clean
55.76812,1.9086704,9,test_00131,9,truck,clean
56.911877,-28.972977,10,test_00151,8,ship,clean
-15.842772,-4.6830273,11,test_00171,4,deer,clean
-39.296986,7.2979126,12,test_00176,3,cat,clean
54.709984,8.34819,13,test_00191,9,truck,clean
53.350876,-25.2174,14,test_00194,8,ship,clean
-44.262257,-24.618786,15,test_00198,1,bird,clean
55.19936,-0.94999826,16,test_00239,9,truck,clean
-18.390284,-34.5288,17,test_00261,1,bird,clean
-61.602676,2.8580763,18,test_00269,7,monkey,clean
52.380684,0.5213872,19,test_00276,9,truck,clean
62.356194,8.888862,20,test_00303,9,truck,clean
-42.921875,-31.493013,21,test_00304,1,bird,clean
43.26823,28.110315,22,test_00317,2,car,clean
-20.140797,35.779015,23,test_00319,5,dog,clean
-65.25553,-0.28208166,24,test_00323,7,monkey,clean
-37.494255,16.944937,25,test_00365,3,cat,clean
-60.8018,-2.2057996,26,test_00370,7,monkey,clean
-44.873173,14.270638,27,test_00372,3,cat,clean
-34.20084,29.2976,28,test_00378,5,dog,clean
-36.953278,6.447721,29,test_00391,3,cat,clean
52.488056,31.369677,30,test_00409,2,car,clean
54.870663,5.455188,31,test_00419,9,truck,clean
4.425413,20.546743,32,test_00449,6,horse,clean
55.118393,39.175423,33,test_00470,2,car,clean
39.254417,22.349064,34,test_00483,2,car,clean
34.384426,-20.723022,35,test_00484,0,airplane,clean
-26.108877,3.7221303,36,test_00506,4,deer,clean
16.517776,9.825712,37,test_00545,6,horse,clean
22.22737,-34.12274,38,test_00562,0,airplane,clean
-35.31307,30.872337,39,test_00568,5,dog,clean
58.874638,-4.556363,40,test_00603,9,truck,clean
-41.64082,6.6138005,41,test_00632,3,cat,clean
-19.7092,25.401407,42,test_00645,5,dog,clean
48.41186,-21.922913,43,test_00667,8,ship,clean
-43.838577,8.690301,44,test_00672,3,cat,clean
-35.4363,14.82904,45,test_00677,3,cat,clean
-1.260487,31.034071,46,test_00685,5,dog,clean
-22.153948,0.1249516,47,test_00691,4,deer,clean
41.414864,-25.871845,48,test_00706,8,ship,clean
34.216846,20.70611,49,test_00714,2,car,clean
58.95091,-28.839287,50,test_00716,8,ship,clean
9.171921,1.3992696,51,test_00738,3,cat,clean
55.41202,-25.969273,52,test_00739,8,ship,clean
-0.1080266,11.580596,53,test_00766,4,deer,clean
-36.578266,12.828183,54,test_00791,3,cat,clean
47.6996,1.0769039,55,test_00805,9,truck,clean
-20.536266,-32.028324,56,test_00825,1,bird,clean
59.053776,2.520677,57,test_00852,9,truck,clean
-8.876286,9.438747,58,test_00855,4,deer,clean
-12.751784,14.275932,59,test_00873,6,horse,clean
5.5270257,18.637262,60,test_00890,6,horse,clean
-10.596636,16.821419,61,test_00920,6,horse,clean
-4.3620553,22.112293,62,test_00929,6,horse,clean
51.16119,-24.545336,63,test_00962,8,ship,clean
8.976294,11.577942,64,test_00964,6,horse,clean
5.797437,23.439962,65,test_00977,6,horse,clean
-39.24374,20.04815,66,test_00979,3,cat,clean
39.220642,33.04492,67,test_00981,2,car,clean
50.62985,2.977677,68,test_01022,9,truck,clean
-59.825108,-17.073254,69,test_01032,7,monkey,clean
-59.143032,-2.6648157,70,test_01048,7,monkey,clean
-19.240183,-30.54374,71,test_01090,1,bird,clean
0.7452504,33.64,72,test_01095,5,dog,clean
-25.919521,-29.436417,73,test_01109,1,bird,clean
-3.830663,0.2907962,74,test_01111,4,deer,clean
-29.50879,-28.210743,75,test_01115,1,bird,clean
-22.535904,-3.32376,76,test_01124,4,deer,clean
44.91491,-29.798632,77,test_01129,8,ship,clean
8.144919,-38.256516,78,test_01175,0,airplane,clean
45.93083,36.50439,79,test_01202,2,car,clean
-43.372604,4.0607576,80,test_01204,3,cat,clean
-7.816812,5.7132688,81,test_01211,4,deer,clean
