projection_x,projection_y,pair_index,image_identifier,class_index,class_name,condition
17.967123,-31.165947,0,test_00003,0,airplane,clean
-67.29451,-7.2844396,1,test_00029,7,monkey,clean
51.127033,22.908329,2,test_00035,2,car,clean
7.463032,-44.102325,3,test_00042,0,airplane,clean
49.377247,26.58863,4,test_00049,2,car,clean
17.726929,-50.484142,5,test_00081,0,airplane,clean
-31.395061,-36.641663,6,test_00095,1,bird,clean
-35.942738,27.580528,7,test_00097,5,dog,clean
-23.166555,-35.380157,8,test_00116,1,bird,clean
54.278175,4.599568,9,test_00131,9,truck,clean
62.2492,-25.539373,10,test_00151,8,ship,clean
-14.566782,-4.816738,11,test_00171,4,deer,clean
-42.591442,7.044532,12,test_00176,3,cat,clean
54.71529,14.876268,13,test_00191,9,truck,clean
57.78161,-23.358578,14,test_00194,8,ship,clean
-41.091133,-27.83911,15,test_00198,1,bird,clean
56.727196,3.026263,16,test_00239,9,truck,clean
-13.395093,-33.70785,17,test_00261,1,bird,clean
-57.005653,-9.110468,18,test_00269,7,monkey,clean
56.93108,6.359427,19,test_00276,9,truck,clean
64.56417,12.248749,20,test_00303,9,truck,clean
-40.254013,-33.566692,21,test_00304,1,bird,clean
44.150703,31.70878,22,test_00317,2,car,clean
-24.239946,33.966003,23,test_00319,5,dog,clean
-64.87795,-4.7809668,24,test_00323,7,monkey,clean
-38.316906,16.891756,25,test_00365,3,cat,clean
-61.051865,-5.762888,26,test_00370,7,monkey,clean
-50.57043,10.556286,27,test_00372,3,cat,clean
-38.671703,29.642666,28,test_00378,5,dog,clean
-39.50332,7.7320085,29,test_00391,3,cat,clean
56.879375,32.0121,30,test_00409,2,car,clean
56.325768,9.318247,31,test_00419,9,truck,clean
3.2376163,21.977386,32,test_00449,6,horse,clean
38.62907,38.702812,33,test_00470,2,car,clean
39.701496,26.961208,34,test_00483,2,car,clean
37.24226,-25.12074,35,test_00484,0,airplane,clean
-26.59175,-0.0077513056,36,test_00506,4,deer,clean
14.887605,14.785305,37,test_00545,6,horse,clean
23.881018,-34.775845,38,test_00562,0,airplane,clean
-40.415905,31.083845,39,test_00568,5,dog,clean
61.471626,0.28644964,40,test_00603,9,truck,clean
-45.12818,5.7520347,41,test_00632,3,cat,clean
-20.732618,25.099173,42,test_00645,5,dog,clean
52.37502,-23.726477,43,test_00667,8,ship,clean
-47.659027,7.24714,44,test_00672,3,cat,clean
-40.90897,15.206993,45,test_00677,3,cat,clean
