projection_x,projection_y,pair_index,image_identifier,class_index,class_name,condition
-43.705177,38.026146,0,test_00003,0,airplane,clean
59.5918,20.12251,1,test_00029,7,monkey,clean
-45.315834,-31.322289,2,test_00035,2,car,clean
-55.807327,39.558033,3,test_00042,0,airplane,clean
-38.970116,-32.11173,4,test_00049,2,car,clean
-54.60178,26.898455,5,test_00081,0,airplane,clean
22.331636,31.49222,6,test_00095,1,bird,clean
10.336431,-0.16765073,7,test_00097,5,dog,clean
13.921817,33.366646,8,test_00116,1,bird,clean
-36.104424,-3.6706707,9,test_00131,9,truck,clean
-16.066818,36.90355,10,test_00151,8,ship,clean
35.674133,-34.0875,11,test_00171,4,deer,clean
35.009014,2.9679518,12,test_00176,3,cat,clean
-41.155075,-9.996073,13,test_00191,9,truck,clean
-15.732351,33.121544,14,test_00194,8,ship,clean
22.824406,25.277796,15,test_00198,1,bird,clean
-39.9089,-1.0646557,16,test_00239,9,truck,clean
12.972452,45.46299,17,test_00261,1,bird,clean
57.39142,18.415556,18,test_00269,7,monkey,clean
-43.782566,-7.768021,19,test_00276,9,truck,clean
-45.984966,-4.4118724,20,test_00303,9,truck,clean
31.979675,27.585667,21,test_00304,1,bird,clean
-36.416702,-30.086363,22,test_00317,2,car,clean
0.25927073,-8.547103,23,test_00319,5,dog,clean
53.32251,16.34632,24,test_00323,7,monkey,clean
25.87182,-2.7023206,25,test_00365,3,cat,clean
55.40513,19.132084,26,test_00370,7,monkey,clean
21.544735,-5.5488124,27,test_00372,3,cat,clean
11.108737,-1.6498834,28,test_00378,5,dog,clean
33.920033,-8.966504,29,test_00391,3,cat,clean
-35.77288,-27.134178,30,test_00409,2,car,clean
-41.26519,-6.079438,31,test_00419,9,truck,clean
3.0872157,-49.674877,32,test_00449,6,horse,clean
-31.162893,-25.529818,33,test_00470,2,car,clean
-37.74576,-23.9588,34,test_00483,2,car,clean
-29.102615,26.339014,35,test_00484,0,airplane,clean
28.698017,-28.021444,36,test_00506,4,deer,clean
-10.859612,-49.04966,37,test_00545,6,horse,clean
-46.462555,32.162365,38,test_00562,0,airplane,clean
12.076135,-0.4187611,39,test_00568,5,dog,clean
-46.397785,2.5545862,40,test_00603,9,truck,clean
34.960735,-0.46559137,41,test_00632,3,cat,clean
5.540298,-26.629366,42,test_00645,5,dog,clean
-18.706434,29.749804,43,test_00667,8,ship,clean
40.771996,-3.3949347,44,test_00672,3,cat,clean
27.545313,-3.1878276,45,test_00677,3,cat,clean
2.9714892,-22.981936,46,test_00685,5,dog,clean
34.755726,-28.233961,47,test_00691,4,deer,clean
-18.064453,22.910421,48,test_00706,8,ship,clean
-30.333996,-19.270504,49,test_00714,2,car,clean
-15.358026,38.547813,50,test_00716,8,ship,clean
22.723125,-9.324236,51,test_00738,3,cat,clean
