projection_x,projection_y,pair_index,image_identifier,class_index,class_name,condition
26.78642,-30.225138,0,test_00003,0,airplane,clean
-60.891422,-1.9620075,1,test_00029,7,monkey,clean
50.934544,22.204706,2,test_00035,2,car,clean
9.413924,-40.518196,3,test_00042,0,airplane,clean
47.927998,24.083918,4,test_00049,2,car,clean
22.887808,-43.62462,5,test_00081,0,airplane,clean
-29.03377,-44.077232,6,test_00095,1,bird,clean
-31.612812,31.41288,7,test_00097,5,dog,clean
-19.745438,-42.30995,8,test_00116,1,bird,clean
53.31827,5.099536,9,test_00131,9,truck,clean
60.16094,-27.389687,10,test_00151,8,ship,clean
-27.711617,8.751957,11,test_00171,4,deer,clean
-30.190369,-12.988086,12,test_00176,3,cat,clean
54.390957,10.905922,13,test_00191,9,truck,clean
56.573654,-23.659538,14,test_00194,8,ship,clean
-37.469776,-34.2104,15,test_00198,1,bird,clean
54.272305,0.9145481,16,test_00239,9,truck,clean
-11.770147,-43.9291,17,test_00261,1,bird,clean
-49.76132,-3.0053205,18,test_00269,7,monkey,clean
55.447777,3.997085,19,test_00276,9,truck,clean
62.371326,10.911405,20,test_00303,9,truck,clean
-36.47424,-40.97239,21,test_00304,1,bird,clean
42.390797,29.853727,22,test_00317,2,car,clean
-18.845366,41.727264,23,test_00319,5,dog,clean
-57.871964,0.07501054,24,test_00323,7,monkey,clean
-20.53454,-8.437579,25,test_00365,3,cat,clean
-54.58049,-2.0938315,26,test_00370,7,monkey,clean
-28.601723,-5.651103,27,test_00372,3,cat,clean
-34.180077,34.20662,28,test_00378,5,dog,clean
-31.807823,-10.492692,29,test_00391,3,cat,clean
55.17252,29.291721,30,test_00409,2,car,clean
54.80678,7.575799,31,test_00419,9,truck,clean
1.8196784,21.32116,32,test_00449,6,horse,clean
34.586033,35.163036,33,test_00470,2,car,clean
38.446255,25.416191,34,test_00483,2,car,clean
36.401596,-21.33593,35,test_00484,0,airplane,clean
-37.256935,8.876999,36,test_00506,4,deer,clean
12.809032,12.310018,37,test_00545,6,horse,clean
24.608068,-27.152216,38,test_00562,0,airplane,clean
-36.025093,33.971786,39,test_00568,5,dog,clean
59.754333,-0.94517493,40,test_00603,9,truck,clean
-27.54405,-13.024376,41,test_00632,3,cat,clean
-18.231785,32.081017,42,test_00645,5,dog,clean
52.24019,-19.124168,43,test_00667,8,ship,clean
-30.41454,-8.587626,44,test_00672,3,cat,clean
-19.38171,-11.025439,45,test_00677,3,cat,clean
-2.4629931,34.17133,46,test_00685,5,dog,clean
-34.109924,17.763666,47,test_00691,4,deer,clean
46.62948,-25.456944,48,test_00706,8,ship,clean
34.1741,19.695782,49,test_00714,2,car,clean
62.2102,-26.906507,50,test_00716,8,ship,clean
-10.102294,-1.5969722,51,test_00738,3,cat,clean
58.680305,-24.152792,52,test_00739,8,ship,clean
-4.387644,13.479368,53,test_00766,4,deer,clean
-21.124489,-12.762571,54,test_00791,3,cat,clean
48.42403,1.5091277,55,test_00805,9,truck,clean
-13.765539,-41.581158,56,test_00825,1,bird,clean
58.173157,2.6528287,57,test_00852,9,truck,clean
-12.879678,14.134571,58,test_00855,4,deer,clean
-16.987646,23.667757,59,test_00873,6,horse,clean
3.2274628,23.014639,60,test_00890,6,horse,clean
-13.200026,23.9008,61,test_00920,6,horse,clean
-5.972335,26.751556,62,test_00929,6,horse,clean
53.983105,-24.014341,63,test_00962,8,ship,clean
2.7840643,12.434602,64,test_00964,6,horse,clean
