projection_x,projection_y,pair_index,image_identifier,class_index,class_name,condition
27.734282,-27.920889,0,test_00003,0,airplane,clean
-61.749626,-6.0535774,1,test_00029,7,monkey,clean
47.162518,26.387503,2,test_00035,2,car,clean
14.877008,-45.580284,3,test_00042,0,airplane,clean
42.805916,28.397434,4,test_00049,2,car,clean
30.573143,-36.64465,5,test_00081,0,airplane,clean
-30.265928,-39.3505,6,test_00095,1,bird,clean
-29.187216,34.267986,7,test_00097,5,dog,clean
-23.974123,-29.303942,8,test_00116,1,bird,clean
50.031883,8.285927,9,test_00131,9,truck,clean
62.902493,-22.281412,10,test_00151,8,ship,clean
-21.043373,-8.909121,11,test_00171,4,deer,clean
-43.46617,16.657698,12,test_00176,3,cat,clean
53.632236,13.950406,13,test_00191,9,truck,clean
58.444145,-18.951378,14,test_00194,8,ship,clean
-40.23546,-32.552574,15,test_00198,1,bird,clean
55.350086,5.1666265,16,test_00239,9,truck,clean
-13.093747,-31.034868,17,test_00261,1,bird,clean
-52.394886,-9.012098,18,test_00269,7,monkey,clean
54.963673,8.215771,19,test_00276,9,truck,clean
62.643085,16.325523,20,test_00303,9,truck,clean
-39.146168,-38.06606,21,test_00304,1,bird,clean
38.422646,32.57825,22,test_00317,2,car,clean
-18.200401,35.21578,23,test_00319,5,dog,clean
-59.287544,-3.8309188,24,test_00323,7,monkey,clean
-37.20176,23.871056,25,test_00365,3,cat,clean
-55.46823,-4.6395864,26,test_00370,7,monkey,clean
-49.539513,24.969795,27,test_00372,3,cat,clean
-31.621641,35.94203,28,test_00378,5,dog,clean
-45.30309,17.93927,29,test_00391,3,cat,clean
50.896736,35.276615,30,test_00409,2,car,clean
54.442623,11.02236,31,test_00419,9,truck,clean
1.2029768,16.61897,32,test_00449,6,horse,clean
31.315813,34.267918,33,test_00470,2,car,clean
34.800034,25.617134,34,test_00483,2,car,clean
36.73094,-19.028214,35,test_00484,0,airplane,clean
-30.630476,0.80440265,36,test_00506,4,deer,clean
15.995079,6.3617115,37,test_00545,6,horse,clean
27.06518,-32.43985,38,test_00562,0,airplane,clean
-33.510155,36.95521,39,test_00568,5,dog,clean
63.433487,4.1595097,40,test_00603,9,truck,clean
-46.566097,15.446358,41,test_00632,3,cat,clean
-18.703018,19.587381,42,test_00645,5,dog,clean
53.215862,-18.236355,43,test_00667,8,ship,clean
-48.790634,17.175262,44,test_00672,3,cat,clean
-40.479572,23.593424,45,test_00677,3,cat,clean
-2.7219598,26.047033,46,test_00685,5,dog,clean
-27.177046,-0.6029154,47,test_00691,4,deer,clean
49.12237,-23.108122,48,test_00706,8,ship,clean
31.768482,21.058174,49,test_00714,2,car,clean
64.70425,-21.553885,50,test_00716,8,ship,clean
8.055572,-2.43262,51,test_00738,3,cat,clean
60.624123,-18.667368,52,test_00739,8,ship,clean
-3.0871027,19.439331,53,test_00766,4,deer,clean
-42.617195,22.776903,54,test_00791,3,cat,clean
49.17673,4.6583443,55,test_00805,9,truck,clean
-16.538532,-31.163097,56,test_00825,1,bird,clean
62.363323,10.191905,57,test_00852,9,truck,clean
-7.5875826,1.8134286,58,test_00855,4,deer,clean
-15.9608965,10.874362,59,test_00873,6,horse,clean
2.6955774,14.920851,60,test_00890,6,horse,clean
-12.308576,10.246054,61,test_00920,6,horse,clean
-6.3874416,16.738665,62,test_00929,6,horse,clean
56.037228,-18.772032,63,test_00962,8,ship,clean
5.5456924,5.5182505,64,test_00964,6,horse,clean
4.923122,17.08054,65,test_00977,6,horse,clean
-40.97699,27.718138,66,test_00979,3,cat,clean
40.11069,40.653046,67,test_00981,2,car,clean
52.468586,6.360095,68,test_01022,9,truck,clean
-53.80223,-20.54615,69,test_01032,7,monkey,clean
-53.720764,-4.398822,70,test_01048,7,monkey,clean
-16.757473,-29.260946,71,test_01090,1,bird,clean
0.04203871,27.657713,72,test_01095,5,dog,clean
-22.620958,-32.217163,73,test_01109,1,bird,clean
-7.429825,-6.116478,74,test_01111,4,deer,clean
-27.708977,-28.715483,75,test_01115,1,bird,clean
-23.963238,-8.134202,76,test_01124,4,deer,clean
51.403515,-28.330132,77,test_01129,8,ship,clean
16.245981,-40.300343,78,test_01175,0,airplane,clean
35.968887,32.737404,79,test_01202,2,car,clean
-47.543533,12.514615,80,test_01204,3,cat,clean
-16.036047,-0.3857828,81,test_01211,4,deer,clean
-69.56975,-2.2174811,82,test_01220,7,monkey,clean
-26.706625,-24.425594,83,test_01230,1,bird,clean
65.181816,-15.719655,84,test_01247,8,ship,clean
-36.34944,13.099362,85,test_01263,3,cat,clean
-28.842571,-6.59895,86,test_01266,4,deer,clean
-70.4615,0.73989534,87,test_01287,7,monkey,clean
-48.409294,-11.264684,88,test_01296,7,monkey,clean
-37.798435,26.199217,89,test_01370,3,cat,clean
27.841862,-39.93608,90,test_01389,0,airplane,clean
-47.40559,21.971186,91,test_01401,3,cat,clean
42.13271,34.365833,92,test_01403,2,car,clean
65.77014,11.376107,93,test_01411,9,truck,clean
-23.39559,4.874597,94,test_01429,4,deer,clean
48.953682,0.70502615,95,test_01430,9,truck,clean
-37.636868,31.887594,96,test_01431,3,cat,clean
-21.916952,-39.230244,97,test_01436,1,bird,clean
-57.65007,-2.2217948,98,test_01440,7,monkey,clean
50.15022,17.931597,99,test_01468,9,truck,clean
-62.83482,-13.066255,100,test_01473,7,monkey,clean
57.86679,13.195885,101,test_01515,9,truck,clean
52.761307,27.434107,102,test_01520,2,car,clean
-30.009342,12.599441,103,test_01531,3,cat,clean
17.07348,14.852339,104,test_01534,6,horse,clean
-12.849105,24.613623,105,test_01552,5,dog,clean
25.441542,-45.202805,106,test_01553,0,airplane,clean
-50.808666,6.1386433,107,test_01563,3,cat,clean
-32.870445,-21.526682,108,test_01568,1,bird,clean
-68.692406,-7.1874046,109,test_01579,7,monkey,clean
40.74808,36.865368,110,test_01586,2,car,clean
34.759216,-17.522747,111,test_01596,0,airplane,clean
-15.669425,20.803316,112,test_01626,5,dog,clean
48.19744,-30.506088,113,test_01640,8,ship,clean
-12.67553,35.153084,114,test_01644,5,dog,clean
21.965088,-40.228664,115,test_01648,0,airplane,clean
46.83602,8.769731,116,test_01654,9,truck,clean
15.516467,15.873482,117,test_01667,6,horse,clean
-66.669,3.9100385,118,test_01703,7,monkey,clean
